Entity,Code,Year,Transport (tonnes),Forestry (tonnes),Energy (tonnes),Other sources (tonnes),"Agriculture, Land Use & Forestry (tonnes)",Waste (tonnes),Residential & commercial (tonnes),Industry (tonnes),Agriculture (tonnes)
Montserrat,MSR,1991,10300.2,-7047.4,7861.900000000001,0,27000,0,15732.6,0,0
Montserrat,MSR,1992,12598.3,-7254.7,9609.8,0,27000,0,17006,0,0
Montserrat,MSR,1993,11596.199999999999,-7474.5,9310.7,0,27000,0,14472.099999999999,0,0
Montserrat,MSR,1994,11800.2,-7708.1,10439.1,0,27000,0,14667.3,0,0
Montserrat,MSR,1995,13902.4,-7956.7,12254.099999999999,0,27000,0,17332,0,0
Montserrat,MSR,1996,13010.6,-8221.9,11407.3,0,27000,0,15875.199999999999,0,0
Montserrat,MSR,1997,13849,-8505.5,13270.2,0,27000,0,9191,0,0
Montserrat,MSR,1998,25067.2,-8809.2,13705.9,0,27000,0,4048.3,0,0
Montserrat,MSR,1999,28037.1,-9135.5,14421.4,0,27000,0,4997.099999999999,0,0
Montserrat,MSR,2000,61136,-9486.9,14999,0,27000,0,290000,0,0
Montserrat,MSR,2001,69649,-4693.7,14550,0,-5000,0,425000,0,0
Montserrat,MSR,2002,71463,-4693.7,14580,0,-5000,0,412000,0,0
Montserrat,MSR,2003,71441,-4693.7,15470,0,-5000,0,438000,0,0
Montserrat,MSR,2004,75394,-4693.7,18700,0,-5000,0,445000,0,0
Montserrat,MSR,2005,63991,-4693.7,18920,0,-5000,0,346000,0,0
Montserrat,MSR,2006,64802.00000000001,23836.2,19460,0,24000,0,303000,0,0
Montserrat,MSR,2007,76436,23836.2,21010,0,24000,0,401000,0,0
Montserrat,MSR,2008,79068,23836.2,22460,0,24000,0,408000,0,0
Montserrat,MSR,2009,84060,23836.2,23610,0,24000,0,428000,0,0
Montserrat,MSR,2010,89152,23836.2,24860,0,24000,0,449000,0,0
Morocco,MAR,1990,1184699.1,-8889153.8,11814753.7,0,-8800000,0,6649407.4,2678508.5,0
Morocco,MAR,1991,1196318,-8890149.4,12110200.3,0,-8800000,0,7292101.3,2869226,0
Morocco,MAR,1992,1242773.6,-8891143.4,12493964.9,0,-8800000,0,8381562.6,3042731.6999999997,0
Morocco,MAR,1993,1726717,-8892135.899999999,12211927.7,0,-8800000,0,8894695.700000001,2991380.9,0
Morocco,MAR,1994,1726717,-8893126.899999999,13637978,0,-8800000,0,9631477.4,3000312.6,0
Morocco,MAR,1995,1651229.1,-8894116.200000001,13845437.9,0,-8800000,0,10024040.3,3037058.5,0
Morocco,MAR,1996,1645617.7,-8895104.1,13353103.1,0,-8800000,0,10176453.100000001,3098884.3000000003,0
Morocco,MAR,1997,1663041.0999999999,-8896090.3,14015364.600000001,0,-8800000,0,10383770.5,3372479.1,0
Morocco,MAR,1998,1711715.5,-8897075.1,14651596.4,0,-8800000,0,11086129.4,3418934.6,0
Morocco,MAR,1999,1821365.6,-8898058.3,15947040.1,0,-8800000,0,11839492.5,3446897.5,0
Morocco,MAR,2000,1809000,-8899039.9,15986031.2,0,-8800000,0,13400000,3663530,0
Morocco,MAR,2001,1827000,-9533333.3,17421023.5,0,-9533000,0,14100000,4451270,0
Morocco,MAR,2002,1272400,-9533333.3,18067031.200000003,0,-9533000,0,14300000,4508120,0
Morocco,MAR,2003,1200000,-9533333.3,17496022.9,0,-9533000,0,14700000,4553960,0
Morocco,MAR,2004,8730000,-9533333.3,19972025.8,0,-9533000,0,15600000,4759200,0
Morocco,MAR,2005,9090000,-9533333.3,22632018.599999998,0,-9533000,0,16400000,4736350,0
Morocco,MAR,2006,9360000,733333.3,22487024,0,733000,0,17200000,4683290,0
Morocco,MAR,2007,9940000,733333.3,22707031.8,0,733000,0,18100000,4646340,0
Morocco,MAR,2008,8770000,733333.3,22255022.099999998,0,733000,0,19000000,4589080,0
Morocco,MAR,2009,9280000,733333.3,20671023.3,0,733000,0,19600000,4591520,0
Morocco,MAR,2010,8580000,733333.3,22337024.5,0,733000,0,23700000,5041770,0
Mozambique,MOZ,1990,608500.4,432864.6,240733.8,0,35200000,0,230597,77299,0
Mozambique,MOZ,1991,499756.39999999997,435050,255852.6,0,35200000,0,149480.8,70461.29999999999,0
Mozambique,MOZ,1992,688038.1,437257.60000000003,229784.5,0,35200000,0,162434.30000000002,75786.90000000001,0
Mozambique,MOZ,1993,849099.6,439487.7,249671.6,0,35200000,0,180853.3,69532.70000000001,0
Mozambique,MOZ,1994,696539.8,441740.6,221342.4,0,35200000,0,155129.1,71373.40000000001,0
Mozambique,MOZ,1995,732748.5,444016.8,215803.59999999998,0,35200000,0,199639.1,110150.5,0
Mozambique,MOZ,1996,813178.7000000001,446316.5,46940.600000000006,0,35200000,0,108807.2,126350.7,0
Mozambique,MOZ,1997,827880.2,448640.2,78925,0,35200000,0,132505.8,145071.9,0
Mozambique,MOZ,1998,842382.5,450988.2,140546,0,35200000,0,171338.5,141500,0
Mozambique,MOZ,1999,848183.2000000001,453360.9,149373.9,0,35200000,0,153748,144027.09999999998,0
Mozambique,MOZ,2000,848300,455758.69999999995,125200,0,35200000,0,364000,253070,0
Mozambique,MOZ,2001,814300,747327.7000000001,266800,0,35933000,0,238000,590810,0
Mozambique,MOZ,2002,907500,751373.9,273800,0,35933000,0,210000,610560,0
Mozambique,MOZ,2003,1192000,755464.1,335600,0,35933000,0,270000,959300,0
Mozambique,MOZ,2004,1135000,759599.2,342700,0,35933000,0,207000,1162140,0
Mozambique,MOZ,2005,1040800,763779.7000000001,279100,0,35933000,0,194000,1145980,0
Mozambique,MOZ,2006,1132000,-5035242.100000001,311000,0,30067000,0,180000,1203720,0
Mozambique,MOZ,2007,1394000,-5063211.7,352800,0,30067000,0,198000,1282450,0
Mozambique,MOZ,2008,1571000,-5091493.8,409900,0,30067000,0,169000,1201760,0
Mozambique,MOZ,2009,1760000,-5120093.600000001,477100,0,30067000,0,183000,1191500,0
Mozambique,MOZ,2010,1947000,-5149016.6,468800,0,30067000,0,219000,1213240,0
Myanmar,MMR,1990,1273580.9,-5878241.9,2549306.6,0,102535000,0,11014.8,405015.89999999997,0
Myanmar,MMR,1991,1196997.5,-5879419.3,2559245.9,0,102535000,0,8003.500000000001,404288.5,0
Myanmar,MMR,1992,970871.3,-5880623.1,2832032.4,0,102535000,0,211890.4,454414.8,0
Myanmar,MMR,1993,1504069.0999999999,-5881854.2,2667244.6,0,102535000,0,403518.39999999997,413242.7,0
Myanmar,MMR,1994,1721503,-5883113.6,3095436.8,0,102535000,0,533446.7,425746.4,0
Myanmar,MMR,1995,2593143.9,-5884402.2,3444478.8,0,102535000,0,566800.4,445364.89999999997,0
Myanmar,MMR,1996,2788966.8000000003,-5885721.1,3679757.8,0,102491000,0,511538.8,406385.2,0
Myanmar,MMR,1997,2282376.5,-5887071.3,4072661.0999999996,0,102139000,0,575374.1,450659.4,0
Myanmar,MMR,1998,2830788,-5888454,4023911.4,0,102818000,0,806194.5,369345.39999999997,0
Myanmar,MMR,1999,2871787.2,-5889870.399999999,4396517.600000001,0,102839000,0,975455.4,366176.10000000003,0
Myanmar,MMR,2000,3367700,-5891321.600000001,4113000,0,102845000,0,587000,399890,0
Myanmar,MMR,2001,2660900,-6190891.4,3516300,0,78011000,0,606000,333860,0
Myanmar,MMR,2002,3252350,-6194371.3,3645100,0,77574000,0,499000,340110,0
Myanmar,MMR,2003,3622350,-6197914.1,4393100,0,78288000,0,698000,375300,0
Myanmar,MMR,2004,3714700,-6201521.5,4956200,0,79044000,0,1670000,335400,0
Myanmar,MMR,2005,3817700,-6205195.300000001,5508900,0,77961000,0,3620000,387370,0
Myanmar,MMR,2006,3675270,-5712829.7,5141700,0,78818000,0,2930000,394790,0
Myanmar,MMR,2007,3885660,-5717002.8,5341000,0,78463000,0,3050000,408610,0
Myanmar,MMR,2008,4094640,-5721254.9,5341800,0,77636000,0,3030000,434400,0
Myanmar,MMR,2009,4276820,-5725588.300000001,4697400,0,78629000,0,3070000,437250,0
Myanmar,MMR,2010,4599090,-5730005.3,5869000,0,79317000,0,1980000,468080,0
Namibia,NAM,1990,633658.9,233.2,78636.9,0,8708000,0,437252.5,9544.6,0
Namibia,NAM,1991,591480.4,235.2,81687.6,0,8708000,0,614046.7999999999,9538.1,0
Namibia,NAM,1992,635543,237.2,49795.7,0,8708000,0,635763.7999999999,8679.6,0
Namibia,NAM,1993,665124.4,239.2,234354.4,0,8708000,0,654376.8,8355.5,0
Namibia,NAM,1994,709003,241.2,247956.4,0,8708000,0,697809.7000000001,7210.8,0
Namibia,NAM,1995,770186,243.29999999999998,66108.2,0,8708000,0,725728.3,9035.6,0
Namibia,NAM,1996,1119714.9,245.4,241268.69999999998,0,8524000,0,67450.2,28041.3,0
Namibia,NAM,1997,1098768.1,247.6,240171,0,8453000,0,41526.899999999994,279114.6,0
Namibia,NAM,1998,1143767.5999999999,249.70000000000002,234820.1,0,8681000,0,41526.899999999994,283305,0
Namibia,NAM,1999,1122369.6,252,215617.1,0,8632000,0,40329.5,207732.30000000002,0
Namibia,NAM,2000,1174600,254.2,211700,0,9045000,0,508000,208633,0
Namibia,NAM,2001,1321800,11705.1,249000,0,8958000,0,682000,205691,0
Namibia,NAM,2002,1436800,11823.2,256000,0,9119000,0,704000,201748,0
Namibia,NAM,2003,1549000,11943.4,259000,0,8713000,0,726000,192791,0
Namibia,NAM,2004,1658100,12065.9,232960,0,8638000,0,775000,194833,0
Namibia,NAM,2005,1744200,12190.8,284700,0,8905000,0,807000,201865,0
Namibia,NAM,2006,1790300,39324.6,387000,0,8221000,0,828000,201907,0
Namibia,NAM,2007,1896400,39741.4,424000,0,8789000,0,860000,201949,0
Namibia,NAM,2008,1982500,40166.5,267000,0,9177000,0,881000,201981,0
Namibia,NAM,2009,2195900,40600,260029.99999999997,0,8733000,0,935000,202033,0
Namibia,NAM,2010,2292700,41042.299999999996,274280,0,8828000,0,997000,202064,0
Nauru,NRU,1990,,0,0,0,0,0,0,651.4,0
Nauru,NRU,1991,,0,0,0,0,0,0,669.5,0
Nauru,NRU,1992,,0,0,0,0,0,0,687,0
Nauru,NRU,1993,,0,0,0,0,0,0,704.4,0
Nauru,NRU,1994,,0,0,0,0,0,0,722.0999999999999,0
Nauru,NRU,1995,,0,0,0,0,0,0,740.5,0
Nauru,NRU,1996,,0,0,0,0,0,0,759.4,0
Nauru,NRU,1997,,0,0,0,0,0,0,778.8000000000001,0
Nauru,NRU,1998,,0,0,0,0,0,0,798.6,0
Nauru,NRU,1999,,0,0,0,0,0,0,818.6999999999999,0
Nauru,NRU,2000,0,0,0,0,0,0,0,840,0
Nauru,NRU,2001,0,0,0,0,0,0,0,859,0
Nauru,NRU,2002,0,0,0,0,0,0,0,881,0
Nauru,NRU,2003,0,0,0,0,0,0,0,902,0
Nauru,NRU,2004,0,0,0,0,0,0,0,921,0
Nauru,NRU,2005,0,0,0,0,0,0,0,938,0
Nauru,NRU,2006,0,0,0,0,0,0,0,957,0
Nauru,NRU,2007,0,0,0,0,0,0,0,974,0
Nauru,NRU,2008,0,0,0,0,0,0,0,992,0
Nauru,NRU,2009,0,0,0,0,0,0,0,1008.9999999999999,0
Nauru,NRU,2010,0,0,0,0,0,0,0,1027,0
Nepal,NPL,1990,337457.3,-11821625.5,201115.3,0,35788000,0,351606.60000000003,103398.70000000001,0
Nepal,NPL,1991,402207,-12045422.5,284455.8,0,35788000,0,435385.80000000005,115740.3,0
Nepal,NPL,1992,438835,-12277905.5,192139.6,0,35788000,0,512672.6,142580.7,0
Nepal,NPL,1993,482068.2,-12519590.200000001,244861,0,35788000,0,572607.3,138490.5,0
Nepal,NPL,1994,555926.2999999999,-12771034.100000001,403579,0,35788000,0,663644.3,137206.9,0
Nepal,NPL,1995,622514.1,-13032840.5,381015.30000000005,0,35788000,0,761392.1,149710.90000000002,0
Nepal,NPL,1996,640526.6,-13305663.3,336248.10000000003,0,35732000,0,852896.7999999999,189390.9,0
Nepal,NPL,1997,736504.2,-13590212.799999999,378026.3,0,35701000,0,983009.8,149568.09999999998,0
Nepal,NPL,1998,772930.2000000001,-13887261.8,398197.7,0,35790000,0,1033067.6000000001,173228,0
Nepal,NPL,1999,775631.3,-14197652.299999999,1086125.2999999998,0,36108000,0,1143365.7,176315.1,0
Nepal,NPL,2000,824000,-14522303.799999999,1129400,0,35850000,0,1140000,179928,0
Nepal,NPL,2001,749000,-244444.4,1283000,0,31190000,0,1320000,171677,0
Nepal,NPL,2002,789000,-246465,637240,0,31127000,0,1240000,177325,0
Nepal,NPL,2003,782000,-248541.69999999998,774240,0,31511000,0,1350000,173974,0
Nepal,NPL,2004,837000,-250677.1,734000,0,31362000,0,1190000,169722,0
Nepal,NPL,2005,839000,-252873.6,1099720,0,31446000,0,1200000,172371,0
Nepal,NPL,2006,866000,0,1129720,0,5544000,0,1220000,174120,0
Nepal,NPL,2007,897000,0,1169720,0,5526000,0,1250000,172768,0
Nepal,NPL,2008,949000,0,1230300,0,5697000,0,1280000,165517,0
Nepal,NPL,2009,1240000,0,1293700,0,5843000,0,1370000,166175,0
Nepal,NPL,2010,1350000,0,1343430,0,5724000,0,1440000,176824,0
Net Food Importing Developing Countries,,1990,117967551.39999999,-211038354,274649547.7,0,1673236000,9252.3,69330348.3,41031667,0
Net Food Importing Developing Countries,,1991,118430258,-211738360.5,271713262.70000005,0,1673236000,9421.6,67841455.3,42009958.2,0
Net Food Importing Developing Countries,,1992,122124023.4,-212451383.6,286999594.5,0,1673236000,9812.2,67988929.8,42616610.699999996,0
Net Food Importing Developing Countries,,1993,126917617.80000001,-211602106.39999998,297652789.5,0,1673236000,10102.7,66995918.99999999,41991980.300000004,0
Net Food Importing Developing Countries,,1994,134469859.9,-212325505.6,298677220.7,0,1673236000,10558.6,70910765.19999999,43445374.300000004,0
Net Food Importing Developing Countries,,1995,141663145.7,-213063042.1,323609314.20000005,0,1673236000,11064.7,76261388.60000001,46931782.800000004,0
Net Food Importing Developing Countries,,1996,151046842.29999998,-213815240.7,345155426.5,0,1711660000,11605.6,78241213.2,52075900.6,0
Net Food Importing Developing Countries,,1997,152665652.4,-214582649.6,370324000.6,0,1682313000,12214.3,80807453,53190728.199999996,0
Net Food Importing Developing Countries,,1998,160449440.5,-215365840.1,385153547,0,1720893000,12827.7,80778920.19999999,54443187,0
Net Food Importing Developing Countries,,1999,166311818.70000002,-216165404.79999998,381177110.90000004,0,1664478000,13611.3,89342927.89999999,58163100.400000006,0
Net Food Importing Developing Countries,,2000,170336398.9,-216981955.3,401004003.8,0,1677553000,14369.1,89562370,60341776.8,0
Net Food Importing Developing Countries,,2001,173730487.1,-92635396.7,411848053.5,0,1561001000,15017.699999999999,92861840,66665322.6,0
Net Food Importing Developing Countries,,2002,175974298.79999998,-92114866.7,429085033.40000004,0,1654214000,15685,94235070,68837225.69999999,0
Net Food Importing Developing Countries,,2003,181882473.1,-91587155.19999999,435306054.8,0,1581158000,16238.099999999999,95540080,71305085.60000001,0
Net Food Importing Developing Countries,,2004,199599691.5,-91052062.5,468093467.2,0,1623044000,16995.899999999998,103773070,74648297.39999999,0
Net Food Importing Developing Countries,,2005,204997004.3,-90509375.9,494018087.40000004,0,1671312000,18124,110834810,81211849.6,0
Net Food Importing Developing Countries,,2006,215549426.2,-108368734.6,516799960.2,0,1489745000,18570,114256690,87148175.39999999,0
Net Food Importing Developing Countries,,2007,232654668.6,-108682197.6,535583566.29999995,0,1493442000,19353,120388700,93076797.30000001,0
Net Food Importing Developing Countries,,2008,236214249.4,-108999975,544675870.8000001,0,1504068000,20037,123429400,98648996.7,0
Net Food Importing Developing Countries,,2009,246519429.4,-109322286.1,554437572.3,0,1513956000,20679,126374940,96876895.5,0
Net Food Importing Developing Countries,,2010,253436285.4,-109649398.2,581726484.8,0,1478291000,21320,131288980.00000001,100676434.8,0
Netherlands,NLD,1990,26533388.4,-1283333.3,83968689.5,0,2370000,0,37247848.8,13307446.9,0
Netherlands,NLD,1991,26641175.3,-1283333.3,83943261.3,0,2370000,0,44460854.099999994,13419248.9,0
Netherlands,NLD,1992,27747260.2,-1283333.3,85630360.8,0,2370000,0,40765222.4,12795508.200000001,0
Netherlands,NLD,1993,28267178.7,-1283333.3,87614667.6,0,2370000,0,42519910.1,12153356.700000001,0
Netherlands,NLD,1994,28775153.3,-1283333.3,88673638.9,0,2370000,0,40212352.3,12766643.4,0
Netherlands,NLD,1995,29525301.8,-1283333.3,90470774.30000001,0,2370000,0,39944815.1,12938503.5,0
Netherlands,NLD,1996,30329650.8,-1283333.3,92370551.5,0,2371000,0,46256532.2,13024596.799999999,0
Netherlands,NLD,1997,30627490,-1283333.3,92733962.5,0,2370000,0,39081118,12748570.299999999,0
Netherlands,NLD,1998,31451470.4,-1283333.3,92022809.89999999,0,2370000,0,38808382.1,12769150.9,0
Netherlands,NLD,1999,32571674.299999997,-1283333.3,87701054.69999999,0,2370000,0,36430640.800000004,13062059.1,0
Netherlands,NLD,2000,33030000,-1283333.3,90425400,0,2370000,0,36400000,13221850,0
Netherlands,NLD,2001,33397000,-880000,93959500,0,2773000,0,38500000,12256050,0
Netherlands,NLD,2002,34077000,-880000,94864900,0,2773000,0,37400000,12392450,0
Netherlands,NLD,2003,34582000,-880000,96975700,0,2773000,0,38600000,12008250,0
Netherlands,NLD,2004,34407000,-880000,96927200,0,2780000,0,38100000,12627140,0
Netherlands,NLD,2005,34261000,-880000,95980800,0,2773000,0,36100000,12182660,0
Netherlands,NLD,2006,35481000,-2713333.3,89564700,0,940000,0,36200000,12073710,0
Netherlands,NLD,2007,35118000,-2713333.3,90245100,0,940000,0,33900000,12214960,0
Netherlands,NLD,2008,33188699.999999996,-2713333.3,87950300,0,940000,0,37000000,12127960,0
Netherlands,NLD,2009,31093400,-2713333.3,86968400,0,940000,0,37600000,11977330,0
Netherlands,NLD,2010,31619700,-2713333.3,91005500,0,940000,0,43100000,12249800,0
Netherlands Antilles (former),,1990,1014081.8,-3326.4,1552546.5,0,-3000,0,212883.1,48011.6,0
Netherlands Antilles (former),,1991,1152340.9,-3326.4,1552549,0,-3000,0,212883.1,48095.4,0
Netherlands Antilles (former),,1992,1233044.4,-3326.4,1555789.6,0,-3000,0,227926.6,69541.2,0
Netherlands Antilles (former),,1993,1035972.9,-3326.4,1225186.5,0,-3000,0,255065.2,88384.90000000001,0
Netherlands Antilles (former),,1994,1327246.1,-3326.4,1228427.7,0,-3000,0,267467.2,83127.79999999999,0
Netherlands Antilles (former),,1995,1341642.8,-3326.4,1218705,0,-3000,0,273116.89999999997,83285.79999999999,0
Netherlands Antilles (former),,1996,1358736.7999999998,-3326.4,1221945.9,0,-3000,0,284046.7,83925.6,0
Netherlands Antilles (former),,1997,1384328.6,-3326.4,1231219.2,0,-3000,0,287423.80000000005,83230.40000000001,0
Netherlands Antilles (former),,1998,1435623.5,-3326.4,3886292.7,0,-3000,0,309652.2,82541.2,0
Netherlands Antilles (former),,1999,1395799,-3326.4,3772189.6,0,-3000,0,309652.2,82006.20000000001,0
Netherlands Antilles (former),,2000,1415000,-3326.4,3997010.2,0,-3000,0,290000,81122.1,0
Netherlands Antilles (former),,2001,1398000,-2215.3999999999996,4051010.5,0,-2000,0,293000,81122.1,0
Netherlands Antilles (former),,2002,1327000,-2215.3999999999996,3758009.3000000003,0,-2000,0,299000,81437.1,0
Netherlands Antilles (former),,2003,1547000,-2215.3999999999996,3810009.3000000003,0,-2000,0,305000,82565.1,0
Netherlands Antilles (former),,2004,1386000,-2215.3999999999996,4015009.4,0,-2000,0,308000,83684.2,0
Netherlands Antilles (former),,2005,1396000,-2215.3999999999996,4274009.699999999,0,-2000,0,313000,84701.2,0
Netherlands Antilles (former),,2006,1445000,11250.7,4160009.9,0,11000,0,320000,85829.3,0
Netherlands Antilles (former),,2007,1475000,11250.7,4590010.199999999,0,11000,0,325000,86847.3,0
Netherlands Antilles (former),,2008,1449000,11250.7,4403010.4,0,11000,0,329000,87975.4,0
Netherlands Antilles (former),,2009,1414000,11250.7,6174010.6,0,11000,0,319000,89093.40000000001,0
Netherlands Antilles (former),,2010,1449000,11250.7,3286010.8,0,11000,0,324000,90211.4,0
New Caledonia,NCL,1990,163349.8,0,825608.8999999999,0,0,0,303104.30000000005,34344.5,0
New Caledonia,NCL,1991,165787.7,0,889488,0,0,0,306340.39999999997,36384.3,0
New Caledonia,NCL,1992,217904.1,0,948861.8,0,0,0,303632.2,47320.5,0
New Caledonia,NCL,1993,192160,0,974188.8,0,0,0,304819.8,52332.5,0
New Caledonia,NCL,1994,185613.2,0,976635.6,0,0,0,271292.39999999997,50924.100000000006,0
New Caledonia,NCL,1995,194663.09999999998,0,940880.2,0,0,0,275554.19999999995,50503.2,0
New Caledonia,NCL,1996,206588.2,0,978260.6,0,0,0,271606.3,52551.1,0
New Caledonia,NCL,1997,226728,0,954988,0,0,0,287230.8,52622.4,0
New Caledonia,NCL,1998,230400.7,0,982524.8,0,0,0,301460.8,3295.5,0
New Caledonia,NCL,1999,221869.2,0,952797.5,0,0,0,327633.30000000005,3365.7,0
New Caledonia,NCL,2000,237850,0,967000,0,0,0,94700,52843.5,0
New Caledonia,NCL,2001,231560,0,956000,0,0,0,97800,49410.600000000006,0
New Caledonia,NCL,2002,234590,0,939000,0,0,0,94300,52976.799999999996,0
New Caledonia,NCL,2003,225920,0,865000,0,0,0,150000,53053.9,0
New Caledonia,NCL,2004,222760,0,825000,0,0,0,122000,60510,0
New Caledonia,NCL,2005,230000,0,854000,0,0,0,82100,62575.1,0
New Caledonia,NCL,2006,225040,0,797000,0,0,0,99500,69541.2,0
New Caledonia,NCL,2007,224800,0,763000,0,0,0,139000,70117.3,0
New Caledonia,NCL,2008,223310,0,735000,0,0,0,156000,70183.40000000001,0
New Caledonia,NCL,2009,221440,0,696000,0,0,0,181000,73249.5,0
New Caledonia,NCL,2010,218580,0,656000,0,0,0,206000,83115.6,0
New Zealand,NZL,1990,8712636.7,-25747853.1,9565493.8,0,-21635000,0,2397332.4,1787594.1,0
New Zealand,NZL,1991,8712809.6,-25748329.5,9369686.700000001,0,-21635000,0,2629785.1999999997,1978744.3,0
New Zealand,NZL,1992,9138231.700000001,-25748801.3,10938222.2,0,-21635000,0,2635824.7,2091337.2,0
New Zealand,NZL,1993,9462930.5,-25749268.3,10037728.7,0,-21635000,0,2545611.4,2261134.9,0
New Zealand,NZL,1994,10165074.8,-25749730.8,9446680.5,0,-21635000,0,2770714.7,2028901,0
New Zealand,NZL,1995,10847878,-25750188.8,8876925,0,-21635000,0,2783793.8,2777240.9,0
New Zealand,NZL,1996,11042364.7,-25750642.400000002,10068420.299999999,0,-21635000,0,2559640.4000000004,2971195.1,0
New Zealand,NZL,1997,11357999.100000001,-25751091.5,12869377.5,0,-21635000,0,2518473.4,2629854,0
New Zealand,NZL,1998,11574294.4,-25751536.3,13022131.2,0,-21636000,0,2498134.9,2649133.2,0
New Zealand,NZL,1999,11907826.8,-25751976.900000002,14039936.5,0,-21635000,0,2600907.3,2687436,0
New Zealand,NZL,2000,12496000,-25752413.2,14651200,0,-21636000,0,2770000,4046270,0
New Zealand,NZL,2001,12533000,-18643837.3,16671599.999999998,0,-14669000,0,2890000,3725400,0
New Zealand,NZL,2002,13713000,-18646747.7,15913600,0,-14669000,0,2880000,3287290,0
New Zealand,NZL,2003,14005000,-18649653.099999998,18583860,0,-14668000,0,2820000,2725370,0
New Zealand,NZL,2004,14306000,-18652553.400000002,17710300,0,-14669000,0,2900000,2776690,0
New Zealand,NZL,2005,14377000,-18655448.7,19622100,0,-14669000,0,2610000,2820360,0
New Zealand,NZL,2006,14626000,-22145471.2,20379500,0,-16130000,0,2380000,2730600,0
New Zealand,NZL,2007,14736000,-22159398.4,18745000,0,-16135000,0,2210000,2849330,0
New Zealand,NZL,2008,14340000,-22173343,18315540,0,-16133000,0,2280000,2853730,0
New Zealand,NZL,2009,14143000,-22187305.3,15068350,0,-16136000,0,2220000,2784900,0
New Zealand,NZL,2010,14310000,-22201285.1,14153000,0,-16136000,0,2230000,3051070,0
Nicaragua,NIC,1990,743899.8,-4238.3,883520.3,0,28848000,0,209309.40000000002,74238.7,0
Nicaragua,NIC,1991,806650.4,-4304,845867.4,0,28848000,0,153042.69999999998,118235.1,0
Nicaragua,NIC,1992,923536.2,-4371.8,1014428.9,0,28848000,0,164026.4,134633.90000000002,0
Nicaragua,NIC,1993,949009.7,-4441.7,965390.1,0,28848000,0,166346.7,126009.8,0
Nicaragua,NIC,1994,1012660.7000000001,-4514,1127685.5,0,28848000,0,231645.80000000002,146817.4,0
Nicaragua,NIC,1995,1114227,-4588.599999999999,1216729.9000000001,0,28848000,0,167024.8,165024.2,0
Nicaragua,NIC,1996,1170273,-4665.8,1310671.1,0,28850000,0,190420.4,174408.09999999998,0
Nicaragua,NIC,1997,1234816.5,-4745.5,1441014,0,28847000,0,184306.5,188232.1,0
Nicaragua,NIC,1998,1345894.4,-4828.1,1775866.7,0,28858000,0,187840,193288.4,0
Nicaragua,NIC,1999,1405806.8,-4913.599999999999,1788740,0,28848000,0,222156.3,188238.9,0
Nicaragua,NIC,2000,1445000,-5002.1,1869700.5999999999,0,28847000,0,221000,196423,0
